pool_id,title,authors,year,journal,publisher_outlet,publisher_outlet_detail,doi,ebsco_an,ebsco_search_position,in_master,master_article_id,pool_status,gap_reason,pdf_status,examination_status,zotero_key,pdf_path,sort_rank,notes
P0319,"Chen et al. (2021) - Moral disengagement and moral judgment: the roles of moral endorsement, shareholder-value orientation, and intensity of moral issues","Chen, Nancy Yi-Feng; Li, Fuan; Feng, Shan; Zhang, Sixue;",2021,Ethics & Behavior,Taylor & Francis,Ethics & Behavior,10.1080/10508422.2020.1744149,150608361,,Y,M0687,in_pool,,missing,fully_coded,,,319,
P0320,Childhood maltreatment on young adult depression: A moderated mediation model of negative automatic thoughts and self-compassion.,"Hou, Xiang-Ling ; Bian, Xiao-Hua ; Zuo, Zhi-Hong ; Xi, Ju-Zhe ; Ma, Wei-Jun ; Owens, Laurence D",2021,Journal of Health Psychology,SAGE,Journal of Health Psychology,10.1177/1359105320918351,152609308,,Y,M0399,in_pool,,missing,not_read,,,320,ebsco_record_range=201-250
P0321,Distributed Leadership and New Generation Employees' Proactive Behavior: Roles of Idiosyncratic Deals and Meaningfulness of Work.,"Xu, Shuhui ; Zhang, Haomin ; Dai, Yi ; Ma, Jun ; Lyu, Ledi",2021,Frontiers in Psychology,Frontiers,Frontiers in Psychology,10.3389/fpsyg.2021.755513,153503672,,Y,M0500,in_pool,,missing,not_read,,,321,ebsco_record_range=351-400
P0322,Do high-performance work systems harm employees' health? An investigation of service-oriented HPWS in the Chinese healthcare sector.,"Wang, Zhen ; Xing, Lu ; Zhang, Yuqi",2021,International Journal of Human Resource Management,Taylor & Francis,International Journal of Human Resource Management,10.1080/09585192.2019.1579254,150470711,,Y,M0523,in_pool,,missing,not_read,,,322,ebsco_record_range=351-400
P0323,Does legal registration help or hurt? The effect of government corruption on resource acquisition by nascent ventures in an emerging economy.,"Tian, Li ; Yang, Jing Yu ; Li, Jiatao",2021,Asia Pacific Journal of Management,Springer,Asia Pacific Journal of Management,10.1007/s10490-019-09673-1,150167173,,Y,M0526,in_pool,,missing,not_read,,,323,ebsco_record_range=351-400
P0324,"Employee Entitlement, Engagement, and Performance: The Moderating Effect of Ethical Leadership.","Joplin, Toby ; Greenbaum, Rebecca L. ; Wallace, J. Craig ; Edwards, Bryan D.",2021,Journal of Business Ethics,Springer,Journal of Business Ethics,10.1007/s10551-019-04246-0,148565526,,Y,M0530,in_pool,,missing,not_read,,,324,ebsco_record_range=351-400
P0325,Empowering to Reduce Intentions to Resist Future Change: Organization-Based Self-esteem as a Boundary Condition.,"Neves, Pedro ; Pires, Daniela ; Costa, Sandra",2021,British Journal of Management,Wiley,British Journal of Management,10.1111/1467-8551.12436,151766334,,Y,M0457,in_pool,,missing,not_read,,,325,ebsco_record_range=301-350
P0326,Entrepreneurial intention-action gap in family firms: bifurcation bias and the board of directors as an economizing mechanism.,"Schepers, Jelle ; Voordeckers, Wim ; Steijvers, Tensie ; Laveren, Eddy",2021,Eurasian Business Review,Springer,Eurasian Business Review,10.1007/s40821-021-00183-z,151665357,,Y,M0456,in_pool,,missing,not_read,,,326,ebsco_record_range=301-350
P0327,Examining Job Satisfaction and Organizational Commitment as Motivators of Unethical Pro-Organizational Behavior.,"Fulmore, Julia A. ; Sr., Anthony L. Fulmore",2021,Business & Professional Ethics Journal,NA,Business & Professional Ethics Journal,10.5840/bpej2020129102,148229436,,Y,M0535,in_pool,,missing,not_read,,,327,ebsco_record_range=401-450
P0328,Give a Man a Fish or Teach a Man to Fish: A Cross-Level Moderated Mediation Model of Cognitive and Performance Responses of Team Members to Help of Team Leaders.,"Zhu, Yanting ; Zhang, Lihua ; Guo, Yungui",2021,Frontiers in Psychology,Frontiers,Frontiers in Psychology,10.3389/fpsyg.2021.618834,151551957,,Y,M0508,in_pool,,missing,fully_coded,,,328,ebsco_record_range=351-400
P0329,"Heavy-Work Investment: Its dimensionality, Invariance across 9 Countries and Levels before and during the COVID-19's Pandemic.","Shkoler, Or; Rabenu, Edna; Iqbal, Muhammad Zahid; Ferrari, Filippo;",2021,Revista de Psicologia del Trabajo y de Las Organizaciones,NA,Revista de Psicologia del Trabajo y de Las Organizaciones,10.5093/jwop2021a8,151717956,,Y,M0688,in_pool,,missing,not_read,,,329,
P0330,Improving Patient Preparedness and Confidence in Discussing Advance Directives for End-of-Life Care with Health Care Providers in the United States and Japan.,"Friend, John M. ; Alden, Dana L.",2021,Medical Decision Making,SAGE,Medical Decision Making,10.1177/0272989x20969683,147841473,,Y,M0423,in_pool,,missing,not_read,,,330,ebsco_record_range=201-250
P0331,In the Eye of the Beholder: Challenge and Hindrance Appraisals of Work Characteristics and Their Implications for Employee's Well-Being.,"Li, Peikai ; Peeters, Maria C. W. ; Taris, Toon W. ; Zhang, Yejun",2021,Frontiers in Psychology,Frontiers,Frontiers in Psychology,10.3389/fpsyg.2021.708309,152315061,,Y,M0504,in_pool,,missing,not_read,,,331,ebsco_record_range=351-400
P0332,Influence of Leader Mindfulness on the Emotional Exhaustion of University Teachers: Resources Crossover Effect.,"Liu, Beini ; Zhang, Zehui ; Lu, Qiang",2021,Frontiers in Psychology,Frontiers,Frontiers in Psychology,10.3389/fpsyg.2021.597208,148929523,,Y,M0537,in_pool,,missing,not_read,,,332,ebsco_record_range=401-450
P0333,Investigating factors that affect the adoption of COVID-19 contact-tracing apps: A privacy calculus perspective.,"Meier, Yannic ; Meinert, Judith ; Krämer, Nicole C.",2021,"Technology, Mind, and Behavior",APA/PSYC,"Technology, Mind, and Behavior",10.1037/tmb0000040,2021-80639-001,,Y,M0673,in_pool,,missing,not_read,,,333,ebsco_record_range=551-570
P0334,Job insecurity and innovative work behaviour: A moderated mediation model of intrinsic motivation and trait mindfulness.,"Montani, Francesco ; Courcy, François ; Battistelli, Adalgisa ; de Witte, Hans",2021,Stress & Health: Journal of the International Society for the Investigation of Stress,Wiley,Stress & Health: Journal of the International Society for the Investigation of Stress,10.1002/smi.3034,152763048,,Y,M0328,in_pool,,missing,not_read,,,334,ebsco_record_range=151-200
P0335,Moderating Multiple Mediation Model of the Impact of Inclusive Leadership on Employee Innovative Behavior.,"Wang, Hui ; Chen, Min ; Li, Xiangqing",2021,Frontiers in Psychology,Frontiers,Frontiers in Psychology,10.3389/fpsyg.2021.666477,151883306,,Y,M0506,in_pool,,missing,not_read,,,335,ebsco_record_range=351-400
P0336,Municipal Employees' Performance and Neglect: The Effects of Mission Valence.,"Guerrero, Sylvie ; Chênevert, Denis",2021,Review of Public Personnel Administration,SAGE,Review of Public Personnel Administration,10.1177/0734371x19896013,151104730,,Y,M0505,in_pool,,missing,not_read,,,336,ebsco_record_range=351-400
P0337,Paradoxical Leader Behaviors and Followers Overall Justice and Citizenship Behaviors: The Role of Renqing Perception and Trait Agreeableness.,"Ren, Han ; Yang, Rui",2021,Psychology Research & Behavior Management,NA,Psychology Research & Behavior Management,10.2147/prbm.s324460,152495209,,Y,M0507,in_pool,,missing,not_read,,,337,ebsco_record_range=351-400
P0338,Perceived justice and service recovery satisfaction in a posttransition economy.,"Gidaković, Petar ; Čater, Barbara",2021,Journal for East European Management Studies,NA,Journal for East European Management Studies,10.5771/0949-6181-2021-1-10,149484660,,Y,M0527,in_pool,,missing,not_read,,,338,ebsco_record_range=351-400
P0339,Pleasant hostility: Disidentified consumers' emotional and behavioral reactions to a brand crisis.,"Ruppel, Christopher ; Einwiller, Sabine",2021,Journal of Consumer Behaviour,Wiley,Journal of Consumer Behaviour,10.1002/cb.1866,148204790,,Y,M0340,in_pool,,missing,not_read,,,339,ebsco_record_range=151-200
P0340,PRIVACY CONCERNS AND DATA SHARING IN THE INTERNET OF THINGS: MIXED METHODS EVIDENCE FROM CONNECTED CARS.,"Cichy, Patrick; Salge, Torsten Oliver; Kohli, Rajiv;",2021,MIS Quarterly,NA,MIS Quarterly,10.25300/misq/2021/14165,153886347,,Y,M0692,in_pool,,missing,not_read,,,340,
P0341,Technostress and Employee Performance Nexus During COVID-19: Training and Creative Self-Efficacy as Moderators.,"Saleem, Farida ; Malik, Muhammad Imran ; Qureshi, Saiqa Saddiqa ; Farid, Muhammad Faisal ; Qamar, Sabeen",2021,Frontiers in Psychology,Frontiers,Frontiers in Psychology,10.3389/fpsyg.2021.595119,153013362,,Y,M0502,in_pool,,missing,not_read,,,341,ebsco_record_range=351-400
P0342,Temporal Leadership and Bootlegging Behavior of Employees: The Mediating Effect of Self-Efficacy.,"Li, Mingze ; Ye, Huili",2021,Frontiers in Psychology,Frontiers,Frontiers in Psychology,10.3389/fpsyg.2021.633261,152650720,,Y,M0503,in_pool,,missing,not_read,,,342,ebsco_record_range=351-400
P0343,The Adoption of e-SCM Adoption in Improving the Performance of the Firm.,"Pandey, Dinesh Kumar ; Giri, Sunil ; Srivastava, Saurabh ; Sharma, Rooplal",2021,Turkish Online Journal of Qualitative Inquiry,NA,Turkish Online Journal of Qualitative Inquiry,,160413578,,Y,M0536,in_pool,,missing,not_read,,,343,ebsco_record_range=401-450
P0344,The Buffering Effects of Subordinates' Forgiveness and Communication Openness on Abusive Supervision and Voice Behavior.,"Liu, Chenlin ; Sun, Siwei ; Dube, Francisca N. Mapiye",2021,SAGE Open,SAGE,SAGE Open,10.1177/21582440211041081,152768609,,Y,M0509,in_pool,,missing,not_read,,,344,ebsco_record_range=351-400
P0345,The effect of formalism on unethical decision making: The mediating effect of moral disengagement and moderating effect of moral attentiveness.,"Dong, Rui ; Lu, Ting ; Hu, Qiaolong ; Ni, Shiguang",2021,"Business Ethics, the Environment & Responsibility",Wiley,"Business Ethics, the Environment & Responsibility",10.1111/beer.12315,147826077,,Y,M0532,in_pool,,missing,not_read,,,345,ebsco_record_range=401-450
P0346,The Influence of Self-Regulation on Learner's Behavioral Intention to Reuse E-Learning Systems: A Moderated Mediation Model.,"Xu, Jia ; Qiu, Xiaoyan",2021,Frontiers in Psychology,Frontiers,Frontiers in Psychology,10.3389/fpsyg.2021.763889,153127338,,Y,M0501,in_pool,,missing,not_read,,,346,ebsco_record_range=351-400
P0347,The Migration of Viewers in Gaming Streaming: The Perspective of a Push-Pull-Mooring Model.,"Xu, Xiao-Yu; Wang, Lu-Yao; Zhao, Kai; Chang, Fang-Kai;",2021,International Journal of Human-Computer Interaction,Taylor & Francis,International Journal of Human-Computer Interaction,10.1080/10447318.2021.1886480,151468465,,Y,M0689,in_pool,,missing,not_read,,,347,
P0348,The Relationship Between Perceived Leader Busyness and Perspective Taking and Interaction Behavior of Followers.,"Huang, Qiufeng ; Zhang, Kaili",2021,Frontiers in Psychology,Frontiers,Frontiers in Psychology,10.3389/fpsyg.2021.676810,153582349,,Y,M0499,in_pool,,missing,not_read,,,348,ebsco_record_range=351-400
P0349,"To Be (Creative), or not to Be (Creative)? A Sensemaking Perspective to Creative Role Expectations.","Liu, Ye ; Vriend, Tim ; Janssen, Onne",2021,Journal of Business and Psychology,Springer,Journal of Business and Psychology,10.1007/s10869-019-09669-0,148041419,,Y,M0528,in_pool,,missing,fully_coded,,,349,ebsco_record_range=351-400
P0350,"Understanding the Perception of Information System Niche: Conceptualization, Measurement, and Validation.","Darban, Mehdi",2021,Australasian Journal of Information Systems,NA,Australasian Journal of Information Systems,10.3127/ajis.v25i0.2951,154626907,,Y,M0539,in_pool,,missing,not_read,,,350,ebsco_record_range=401-450
P0351,When and why employees of non‐profits promote their organizations: Determinants of positive staff‐word‐of‐mouth.,"Ruge, Christian O. ; Le, Nhat Q. ; Supphellen, Magne",2021,Journal of Philanthropy & Marketing,Wiley,Journal of Philanthropy & Marketing,10.1002/nvsm.1704,153631671,,Y,M0463,in_pool,,missing,not_read,,,351,ebsco_record_range=301-350
P0352,When the technology abandonment intentions remitted: the case of herd behavior.,"Darban, Mehdi ; Kim, Minsun ; Koksal, Ahmet",2021,Information Technology & Management,Springer,Information Technology & Management,10.1007/s10799-021-00329-5,151861031,,Y,M0329,in_pool,,missing,not_read,,,352,ebsco_record_range=151-200
P0353,A Latent State‐Trait analysis of global self‐esteem: A reconsideration of its state‐like component in an organizational setting.,"Perinelli, Enrico; Alessandri, Guido;",2020,International Journal of Selection & Assessment,Wiley,International Journal of Selection & Assessment,10.1111/ijsa.12308,146948219,,Y,M0686,in_pool,,missing,not_read,,,353,
P0354,A study of organizational cynicism and how it is affected by social exchange relationships at work.,"Pfrombeck, Julian; Doden, Wiebke; Grote, Gudela; Feierabend, Anja;",2020,Journal of Occupational & Organizational Psychology,Wiley,Journal of Occupational & Organizational Psychology,10.1111/joop.12306,144949960,,Y,M0684,in_pool,,missing,not_read,,,354,
P0355,"Algılanan Sosyal Mübadele, İşe Yabancılaşma ve Sanal Kaytarma Davranışlarını Etkiler Mi? Mübadele İdeolojisinin Düzenleyici Rolü.","SEÇKİN, Şeyda Nur;",2020,Ataturk University Journal of Economics & Administrative Sciences,MDPI,Ataturk University Journal of Economics & Administrative Sciences,10.16951/atauniiibd.541310,147088039,,Y,M0342,in_pool,,missing,not_read,,,355,ebsco_record_range=151-200
P0356,An empirical investigation of determinants of effectual and causal decision logics in online and high-tech start-up firms.,"Frese, Tobias ; Geiger, Ingmar ; Dost, Florian",2020,Small Business Economics,Springer,Small Business Economics,10.1007/s11187-019-00147-8,142611327,,Y,M0563,in_pool,,missing,not_read,,,356,ebsco_record_range=401-450
P0357,"Appraisal of economic crisis, psychological distress, and work-unit absenteeism: a 1-1-2 model.","Montani, Francesco ; Leon-Perez, Jose M. ; Giorgi, Gabriele ; Shoss, Mindy K.",2020,Journal of Business & Psychology,Springer,Journal of Business & Psychology,10.1007/s10869-019-09643-w,145372473,,Y,M0529,in_pool,,missing,not_read,,,357,ebsco_record_range=351-400
P0358,Can Secure Behaviors Be Contagious? A Two-Stage Investigation of the Influence of Herd Behavior on Security Decisions.,"Vedadi, Ali ; Warkentin, Merrill",2020,Journal of the Association for Information Systems,NA,Journal of the Association for Information Systems,10.17705/1jais.00607,142589559,,Y,M0554,in_pool,,missing,not_read,,,358,ebsco_record_range=401-450
P0359,"Challenge Stressors, Work Engagement, and Affective Commitment Among Chinese Public Servants.","Jiang, Qingzhi ; Lee, Hyeongkwon ; Xu, Dapeng",2020,Public Personnel Management,SAGE,Public Personnel Management,10.1177/0091026020912525,146205961,,Y,M0434,in_pool,,missing,not_read,,,359,ebsco_record_range=301-350
P0360,Customer-to-customer value co-creation and co-destruction in sporting events.,"Kim, Kyungyeol (Anthony) ; Byon, Kevin K. ; Baek, Wooyeul",2020,Service Industries Journal,Taylor & Francis,Service Industries Journal,10.1080/02642069.2019.1586887,144637645,,Y,M0549,in_pool,,missing,not_read,,,360,ebsco_record_range=401-450
P0361,Does employees' spirituality enhance job performance? The mediating roles of intrinsic motivation and job crafting.,"Moon, Tae-Won ; Youn, Nara ; Hur, Won-Moo ; Kim, Kyeong-Mi",2020,Current Psychology,Springer,Current Psychology,10.1007/s12144-018-9864-0,145733335,,Y,M0543,in_pool,,missing,not_read,,,361,ebsco_record_range=401-450
P0362,Does Inconsistent Social Support Matter? The Effects of Social Support on Work Absorption Through Relaxation at Work.,"Xu, Shan ; Zhang, Youxin ; Zhang, Bingran ; Qing, Tao ; Jin, Jiafei",2020,Frontiers in Psychology,Frontiers,Frontiers in Psychology,10.3389/fpsyg.2020.555501,147378376,,Y,M0540,in_pool,,missing,not_read,,,362,ebsco_record_range=401-450
P0363,"Editorial: How to Prevent, Detect and Control Common Method Variance in Electronic Commerce Research.","Rodríguez-Ardura, Inma ; Meseguer-Artola, Antoni",2020,Journal of Theoretical & Applied Electronic Commerce Research,MDPI,Journal of Theoretical & Applied Electronic Commerce Research,10.4067/s0718-18762020000200101,139379411,,Y,M0390,in_pool,,missing,not_read,,,363,ebsco_record_range=201-250
